Fiyat,Kullanım Amaç,Ekran Boyutu,Ekran Çözünürlüğü,Ekran Hızı,RAM,SSD Kapasitesi,USB 3.0 Adet,USB-C Adet,HDMI Var mı,Pil Gücü,Pil Hücre Sayısı,FreeDOS,Windows,macOS,AMD,Apple,Intel,AMD Ryzen 5,AMD Ryzen 7,Apple M2 Max,Intel Core i5,Intel Core i7,Intel Core i9,Intel Xeon W
59999.0,1,16.0,4096000.0,165,32,1024.0,2,1,0,63.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
136115.6,0,17.3,8294400.0,165,32,1024.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0
92579.48,1,15.6,3686400.0,165,64,1024.0,3,3,0,80.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
61524.0,1,17.3,3686400.0,165,16,1024.0,3,1,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
60171.0,1,16.1,2073600.0,165,32,1024.0,2,2,0,83.0,6.0,0,1,0,1,0,0,0,1,0,0,0,0,0
102209.48,1,15.6,3686400.0,165,32,4096.0,3,3,0,80.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
99609.48,1,15.6,3686400.0,165,32,4096.0,3,3,0,80.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
97304.08,0,17.3,2073600.0,165,128,1024.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
97126.78,0,17.3,2073600.0,165,128,1024.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
90939.48,1,15.6,3686400.0,165,64,1024.0,3,3,0,80.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
92889.48,1,15.6,3686400.0,165,64,1024.0,3,3,0,80.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
57999.0,1,13.4,4096000.0,165,16,1024.0,1,1,1,56.0,4.0,1,0,0,0,0,1,0,0,0,0,0,1,0
51699.0,1,15.6,2073600.0,144,64,1024.0,1,2,0,54.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
80344.0,1,16.0,6400000.0,120,32,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
70999.0,1,16.0,4096000.0,165,64,1024.0,2,1,0,63.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
129999.0,1,15.6,3686400.0,165,32,1024.0,2,1,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
39518.95,1,17.3,2073600.0,144,32,1024.0,3,1,0,62.32,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
50101.0,1,15.6,2073600.0,144,64,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
48879.0,1,15.6,2073600.0,144,64,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
43999.0,1,15.6,2073600.0,144,32,1024.0,2,1,0,62.32,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
60299.0,1,16.0,2304000.0,165,48,2048.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
116759.0,0,17.3,2073600.0,60,32,512.0,2,3,0,93.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
54049.0,1,15.6,2073600.0,144,64,2048.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
54068.0,1,15.6,2073600.0,144,64,2048.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
49349.0,1,15.6,2073600.0,165,64,2048.0,3,1,0,57.5,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
50849.0,1,16.1,2073600.0,144,32,512.0,3,1,0,70.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
63468.0,1,17.3,3686400.0,165,32,1024.0,3,1,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
61999.0,1,16.0,2304000.0,165,32,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
60399.0,1,16.0,2304000.0,165,32,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
37299.0,1,15.6,2073600.0,144,64,1024.0,3,1,0,61.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
139999.0,1,16.0,4096000.0,165,32,1024.0,3,3,0,80.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0
59396.72,1,16.0,4096000.0,240,16,1024.0,1,2,0,99.9,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
109998.9,1,17.3,2073600.0,360,32,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0
58843.0,1,16.0,2304000.0,165,64,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
56999.0,1,16.1,3686400.0,240,32,1024.0,3,1,0,70.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
57245.0,1,16.0,2304000.0,165,64,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
37999.0,1,15.6,2073600.0,144,32,2048.0,3,1,0,61.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
90469.48,1,15.6,3686400.0,165,64,1024.0,3,3,0,80.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
48099.0,1,15.6,2073600.0,144,64,1024.0,1,2,0,54.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
115161.94,0,15.6,8294400.0,120,32,1024.0,1,2,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0
56681.0,1,16.0,2304000.0,165,32,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
55083.0,1,16.0,2304000.0,165,32,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
67499.0,1,16.0,4096000.0,165,64,1024.0,2,1,0,63.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
88569.48,1,15.6,3686400.0,165,32,2048.0,3,3,0,80.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
96594.87,0,17.3,2073600.0,165,128,512.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
98895.53,0,17.3,2073600.0,165,128,512.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
36145.3,1,17.3,2073600.0,144,32,1024.0,3,1,0,62.32,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
96594.87,0,17.3,2073600.0,165,128,512.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
96594.87,0,17.3,2073600.0,165,128,500.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
47563.0,1,15.6,2073600.0,144,64,2048.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
96594.87,0,17.3,2073600.0,165,128,500.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
57999.0,1,17.3,2073600.0,144,32,1024.0,2,1,0,53.5,3.0,0,1,0,0,0,1,0,0,0,0,1,0,0
38555.06,1,15.6,2073600.0,144,32,1024.0,1,2,0,54.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
65999.98,1,16.0,2304000.0,165,64,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
69999.9,1,17.3,2073600.0,144,32,1024.0,2,1,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
64499.98,1,16.0,2304000.0,165,64,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
102158.33,0,15.6,2073600.0,165,32,2048.0,1,2,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0
57750.0,1,15.6,3686400.0,165,32,1024.0,2,1,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
87156.0,0,15.6,2073600.0,165,32,1024.0,3,1,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0
59332.0,1,15.6,2073600.0,120,64,2048.0,3,1,0,86.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
43999.0,1,16.1,2073600.0,144,32,512.0,3,1,0,70.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
48879.0,1,15.6,2073600.0,165,64,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
56799.0,0,16.0,4096000.0,120,16,1024.0,2,2,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
42599.0,1,16.0,4096000.0,165,32,1024.0,2,2,0,90.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0
61813.0,1,17.3,3686400.0,165,32,1024.0,3,1,0,83.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0
70160.0,1,16.0,6400000.0,120,16,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
49089.6,1,16.1,2073600.0,165,16,1024.0,2,2,0,83.0,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0
58799.0,1,16.0,2304000.0,165,32,2048.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
49351.89,1,17.3,2073600.0,360,32,1024.0,2,1,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
99163.89,0,17.3,2073600.0,165,64,2048.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
49399.0,1,15.6,2073600.0,144,64,1024.0,1,2,0,54.0,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
69719.0,1,17.3,3686400.0,165,16,4096.0,3,1,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
67952.0,1,17.3,3686400.0,165,16,4096.0,3,1,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
67632.0,1,17.3,3686400.0,240,16,3072.0,3,1,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
61299.0,1,16.0,2304000.0,165,48,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
65912.0,1,17.3,3686400.0,240,16,3072.0,3,1,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
59799.0,1,16.0,2304000.0,165,48,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
48699.0,1,16.0,3686400.0,165,16,1024.0,3,1,0,64.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
100578.4,0,15.6,2073600.0,165,32,1024.0,1,2,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0
55647.0,1,16.0,2304000.0,165,64,1024.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
99946.43,0,15.6,2073600.0,165,32,1024.0,1,2,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0
105000.0,0,14.0,2304000.0,60,32,512.0,0,4,1,72.0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0
54801.0,1,15.6,2073600.0,144,64,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
54876.0,1,15.6,2073600.0,144,64,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
49349.0,1,15.6,2073600.0,165,64,1024.0,3,1,0,57.5,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
53391.0,1,15.6,2073600.0,144,64,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
55035.0,1,16.1,2073600.0,144,32,1024.0,3,1,0,83.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,0
53476.0,1,15.6,2073600.0,144,64,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
48879.0,1,15.6,2073600.0,165,64,1024.0,3,1,0,57.5,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
65536.0,1,17.3,3686400.0,165,16,2048.0,3,1,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
53485.0,1,16.0,2304000.0,165,32,2048.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
63872.0,1,17.3,3686400.0,165,16,2048.0,3,1,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
42017.0,1,15.6,2073600.0,144,64,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
53767.0,1,15.6,2073600.0,144,32,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
40983.0,1,15.6,2073600.0,144,64,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
53823.0,1,15.6,2073600.0,144,32,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
57433.0,1,16.0,2304000.0,165,64,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
47469.0,1,15.6,2073600.0,165,32,2048.0,3,1,0,57.5,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
52357.0,1,15.6,2073600.0,144,32,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
52460.0,1,15.6,2073600.0,144,32,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
55835.0,1,16.0,2304000.0,165,64,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
46999.0,1,15.6,2073600.0,165,32,2048.0,3,1,0,57.5,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
99799.49,1,15.6,3686400.0,165,64,512.0,3,3,0,80.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
35499.0,1,15.6,2073600.0,144,32,1024.0,1,2,0,54.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
59300.01,1,17.3,3686400.0,165,16,1024.0,3,1,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
62999.98,1,16.0,2304000.0,165,64,512.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
86449.48,1,15.6,3686400.0,165,32,1024.0,3,3,0,80.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
46999.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,61.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
73140.0,0,16.0,9216000.0,165,32,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
109126.91,0,15.6,2304000.0,60,64,1024.0,0,3,1,86.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
45663.79,1,15.6,3686400.0,165,32,1024.0,4,2,0,60.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
55177.0,1,16.0,2304000.0,165,32,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
34989.0,1,15.6,2073600.0,144,32,2048.0,3,1,0,61.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
62799.0,1,16.0,4096000.0,165,16,1024.0,2,1,0,63.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
60899.0,1,16.0,2304000.0,165,24,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
61999.98,1,16.0,2304000.0,165,32,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
59299.0,1,16.0,2304000.0,165,24,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
48033.0,1,15.6,2073600.0,144,64,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
94467.23,0,17.3,2073600.0,165,64,2048.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
46811.0,1,15.6,2073600.0,144,64,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
46599.0,1,15.6,2073600.0,144,64,1024.0,1,2,0,54.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
94132.52,0,17.3,2073600.0,165,64,2048.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
65499.0,1,16.0,4096000.0,165,32,1024.0,2,1,0,63.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
66175.0,1,17.3,3686400.0,165,16,4096.0,3,1,0,83.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0
35849.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,59.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0
46905.0,1,15.6,2073600.0,144,32,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
58199.0,1,16.0,2304000.0,165,48,1024.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
45777.0,1,15.6,2073600.0,144,32,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
48409.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
64192.0,1,17.3,3686400.0,165,16,3072.0,3,1,0,83.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0
47298.37,1,15.6,2073600.0,144,64,1024.0,1,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
52075.0,1,15.6,2073600.0,144,64,1024.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
52084.0,1,15.6,2073600.0,144,64,1024.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
46500.0,1,15.6,2073600.0,165,64,1024.0,3,1,0,57.5,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
62208.0,1,17.3,3686400.0,165,16,2048.0,3,1,0,83.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0
34999.0,1,17.3,2073600.0,144,32,1024.0,3,1,0,62.32,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
59499.0,1,16.0,2304000.0,165,48,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
99314.45,0,15.6,2073600.0,165,32,512.0,1,2,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0
109999.0,1,17.3,2073600.0,300,16,2048.0,3,1,0,90.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0
51041.0,1,15.6,2073600.0,144,32,2048.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
51088.0,1,15.6,2073600.0,144,32,2048.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
54237.0,1,16.0,2304000.0,165,64,512.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
59699.48,1,16.0,2304000.0,165,32,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
46059.0,1,15.6,2073600.0,165,32,2048.0,3,1,0,57.5,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
99314.45,0,15.6,2073600.0,165,32,512.0,1,2,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0
58199.0,1,16.0,2304000.0,165,32,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
54099.0,1,16.0,2304000.0,165,16,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
83313.77,1,17.3,2073600.0,360,16,1024.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,0,1,0
53109.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
53203.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
37634.04,1,15.6,2073600.0,144,64,1024.0,3,1,0,61.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
51793.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
35999.0,1,15.6,2073600.0,144,32,1024.0,2,1,0,62.32,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
51849.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
65999.0,1,16.0,4096000.0,165,16,1024.0,3,3,0,80.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
34217.5,1,15.6,2073600.0,144,32,1024.0,2,1,0,62.32,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
47630.96,1,13.4,4096000.0,165,16,512.0,1,1,1,56.0,4.0,1,0,0,0,0,1,0,0,0,0,0,1,0
35499.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,61.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
42999.0,1,15.6,2073600.0,165,16,1024.0,3,1,0,86.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
42453.57,1,17.3,2073600.0,144,32,1024.0,2,1,0,53.5,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0
53579.0,1,16.0,2304000.0,165,32,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
56999.0,1,16.1,3686400.0,165,16,1024.0,3,2,0,83.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,0
60499.98,1,16.0,2304000.0,165,32,1024.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
41038.76,1,15.6,2073600.0,144,32,1024.0,2,1,0,53.5,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0
45589.0,1,15.6,2073600.0,144,64,1024.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
87999.0,0,15.6,2304000.0,165,16,1024.0,0,3,1,86.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
44899.0,1,15.6,2073600.0,165,32,1024.0,3,1,0,57.5,4.0,0,0,0,0,0,1,0,0,0,0,1,0,0
108475.13,0,15.6,2304000.0,60,64,1024.0,0,3,1,86.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
31807.76,1,15.6,2073600.0,144,32,1024.0,2,1,0,62.32,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
42999.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,0,1,0,1,0,0,0,1,0,0,0,0,0
78630.13,0,15.6,2073600.0,165,64,2048.0,2,1,0,68.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
44555.0,1,15.6,2073600.0,144,32,2048.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
78241.83,0,15.6,2073600.0,165,64,2048.0,2,1,0,68.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
47469.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
61999.98,1,16.0,2304000.0,165,32,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
52712.0,1,16.0,2304000.0,165,16,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
60499.98,1,16.0,2304000.0,165,32,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
46341.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
33060.82,1,15.6,2073600.0,144,32,1024.0,1,2,0,54.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
45119.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
44649.0,1,15.6,2073600.0,165,32,1024.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
124000.0,0,17.3,2304000.0,60,16,512.0,0,4,1,97.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0
45999.0,1,15.6,2073600.0,144,16,512.0,2,2,0,90.0,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0
39291.0,1,15.6,2073600.0,120,64,2048.0,3,1,0,56.0,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0
87999.0,0,14.0,2304000.0,60,32,512.0,0,4,1,72.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
56499.0,1,16.0,2304000.0,165,48,512.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
36283.0,1,15.6,2073600.0,144,32,2048.0,2,1,0,70.0,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
63499.98,1,16.0,2304000.0,165,16,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
45939.0,1,15.6,2073600.0,144,16,1024.0,2,1,0,53.5,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0
61999.98,1,16.0,2304000.0,165,16,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
41499.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,61.0,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
44599.0,1,17.3,2073600.0,144,16,1024.0,3,1,0,62.32,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
72100.0,0,15.6,8294400.0,165,32,1024.0,2,2,0,80.0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0
44999.0,1,16.0,2304000.0,165,16,512.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
56699.0,1,16.0,2304000.0,165,32,1024.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
45119.0,1,15.6,2073600.0,165,32,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
96569.0,0,17.3,2073600.0,165,64,1024.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
50477.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
50496.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
36000.0,1,15.6,2073600.0,144,32,1024.0,2,1,0,62.32,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
39999.0,1,16.1,2073600.0,144,16,1024.0,3,1,0,70.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
52999.0,1,16.1,2073600.0,144,16,1024.0,3,2,0,83.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,0
87499.0,0,17.3,2073600.0,165,32,1024.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
41199.0,1,15.6,2073600.0,144,16,1024.0,2,1,0,62.32,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
54999.0,1,16.0,4096000.0,165,16,512.0,3,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
77564.0,0,15.6,8294400.0,165,32,1024.0,2,1,0,68.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
30999.0,1,17.3,2073600.0,144,32,1024.0,3,1,0,62.32,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
